filename	label
23019330.O20.txt	בהתחשב בגילו הצעיר, בהעדר עבר פלילי, בלקיחת האחריות ובכלל נסיבות העניין, החלטנו על הקלה מסויימת בעונש; עונש המאסר יעמוד על 3 שנים, חלף 3 וחצי שנות מאסר שנקבעו בגזר הדין בבית המשפט המחוזי, שאר רכיבי גזר הדין יעמדו על כנם
22032000.P08.txt	המשיבה טוענת מנגד כי דין העתירה להידחות על הסף לאור ההלכה המושרשת לפיה בית המשפט ייטה שלא להתערב בשיקול דעתן של רשויות החקירה והתביעה, ובכלל זה בשאלת העילה שבשלה ייסגר תיק
22010740.X06.txt	כן הוסכם כי המדינה תבקש להטיל על המערער 1 עונש של 4 שנות מאסר ותבקש להפעיל את עונש המאסר המותנה התלוי ועומד מעליו, ואילו ההגנה תטען באופן חופשי בעניינים אלה
23015880.E02.txt	אשר על כן, העתירה נדחית
23060140.E03.txt	אשר על כן, העתירה נדחית
23021700.P05.txt	העותר יישא בהוצאות המשיבה ובהוצאות היועץ המשפטי לשיפוט הרבני בסך של 2,000 ₪ לכל אחד
21079460.E05.txt	העותר יישא בהוצאות המשיבים בסך 1,000 ₪
22014200.Y03.txt	"ביום 27.1.2016 הוחלט שלא להעמיד את המתלונן לדין ותיק החקירה נגדו נסגר בעילה של ""חוסר ראיות"" בהתאם להוראת סעיף 62(ב) לחוק סדר הדין הפלילי [נוסח משולב], התשמ""ב-1982 (להלן: החסד""פ)"
21010890.J04.txt	כפי שיפורט להלן, אני סבור כי דין הערעור להתקבל
23041680.E02.txt	אשר על כן, העתירה נדחית
21026650.Z06.txt	הוסכם כי אם ערכם ירד עד מתן פסק הדין בערעור והערעור יידחה, הפרש השער ייזקף על חשבון חובו של המשיב לרשות המיסים
23028400.J09.txt	במישור העונשי, המשיבה הודיעה כי תעתור לעונש ראוי של 36 חודשי מאסר בפועל לצד ענישה נלווית, והוסכם כי ההגנה רשאית לטעון באופן חופשי
22048250.A01.txt	אשר על כן, העתירה נדחית על הסף
21078000.A07.txt	"המערער יתייצב לריצוי עונשו בימ""ר הדרים ביום 30.6.2022 עד לשעה 10:00 כשברשותו תעודת זהות או דרכון"
21069180.F09.txt	לאחר עיון בגזר הדין שניתן על ידי בית המשפט המחוזי ובחינת טענות הצדדים, באתי לכלל מסקנה כי דין הערעור להתקבל באופן חלקי
23008170.O03.txt	הצדדים לא היו חלוקים לגבי קיום הפרסומים, ועל כן, כבר בקדם המשפט הוסכם כי אין צורך בשמיעת עדים, וכי סיכומי הצדדים יתמקדו בהיבטים המשפטיים, וניתן יהיה לצרף אליהם פרסומים שונים מכלי התקשורת, לתמיכה בטענות
22041220.C05.txt	ברי, כי עם קבלת הערר ניתן לעותרת, הלכה למעשה, הסעד העיקרי בעתירה – דהיינו מחיקת הרישום המשטרתי על שמה, ועל כן דין העתירה להימחק משהיא הגיעה לכלל סיום התדיינות (ראו: דפנה ברק-ארז משפט מינהלי כרך ד - משפט מינהלי דיוני 461-460 (2017) (להלן: ברק-ארז)), וזאת אף מבלי להידרש לשאלות שהעלתה העותרת, כמפורט בפסקה 12 לעיל
23069680.Y07.txt	סוף דבר: העתירה מתקבלת
22071900.A03.txt	העתירה נדחית אפוא, ועמה גם הבקשה למתן צו ביניים
22047620.M22.txt	"המערער בע""פ 4915/22, יצחק דרי, יתייצב לריצוי עונשו בכלא אוהלי קידר ביום 8.10.2023 עד לשעה 10:00, כשברשותו תעודת זהות"
21030510.E15.txt	עוד נקבע כי אין במסקנה זו כדי לשלול את קיומה של ביקורת שיפוטית על החלטת רשויות התביעה שלא להעמיד לדין חשוד מסוים, אף אם הוחלט להעמיד לדין חשוד אחר באותה פרשה
23037230.E02.txt	אשר על כן, העתירה נדחית
23084740.N03.txt	העתירה נדחית אפוא
22056330.O02.txt	משמצאתי כי לא זו בלבד שנדרש היה לקבוע לגבי רמי מתחם ענישה מחמיר יותר מזה שנקבע בפועל, אלא שאף בתוככי מתחם זה, יש למקם את מעשיו מעל למיקום שנקבע על-ידי בית המשפט המחוזי, התוצאה היא כי גם הרשעה באישומים הראשון והרביעי בלבד – אינה הולמת עונש המסתכם אך ב-5 שנות מאסר בפועל
23029760.E03.txt	אשר על כן, העתירה נדחית
22030340.F05.txt	"המערער 1 יתייצב לריצוי עונשו ביום 23.4.2023, שעה 10:00, בבית מעצר ימ""ר ניצן, או במקום אחר על-פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון ועותק מפסק דין זה"
22066150.V07.txt	התוצאה שאליה הגעתי בהליך דנן, לפיה דין הערעור להתקבל חרף הפגמים בהתנהלות המערער, נובעת במידה רבה מכך שהסוגיות התקדימיות שהתעוררו לפנינו לא נצפו בעת שנחקק תיקון 12 לחוק היסוד, והוראות הדין הרלוונטיות נוסחו על ידי המחוקק באופן שאינו נותן מענה למורכבויות השונות שנלוות לפרישתו של חבר כנסת מסיעתו
22001500.E14.txt	לאחר עיון בכתב הערעור ובעיקרי הטיעון מטעם המשיבה, ולאחר שמיעת טענות הצדדים בעל פה, הגעתי לכלל מסקנה כי דין הערעור להידחות על שני חלקיו, כפי שיבואר להלן
23034450.P01.txt	דין העתירה להידחות על הסף בשל היותה עתירה מוקדמת ומשלא מוצו ההליכים על-ידי העותר, כמו גם לנוכח קיומו של סעד חלופי
23072010.E11.txt	אנו מקבלים את הערעור ומורים על שחרורו של המערער מייצוגו של זגורי
23030570.E02.txt	אשר על כן, העתירה נדחית
21047150.P14.txt	המדינה טענה כי דין הערעור להידחות על הסף משום שאין כל הצדקה לכך שטענות המערערת יישמעו בעת ובעונה אחת בשתי ערכאות שיפוטיות
21075840.R06.txt	בשים לב להודעתם של המשיבים בדבר נכונותם לבחון את הערר פעם נוספת ולקבל החלטה מחודשת בעניין – דין העתירה להימחק, שכן היא מיצתה את עצמה, ואין מקום להותירהּ תלויה ועומדת
23039670.E02.txt	אשר על כן, העתירה נדחית
22056840.P03.txt	סוף דבר: לו תישמע דעתי, יידחה הערעור על שני חלקיו
20087940.F12.txt	המשנה לנשיאה הוחלט, ברוב דעות, לדחות את הערעור כאמור בפסק דינם של השופטת ד' ברק-ארז והמשנה לנשיאה ע' פוגלמן, כנגד דעתו החולקת של השופט א' שטיין
22036360.G06.txt	"הסדר הטיעון כלל בין היתר הסכמות מצד הצדדים בכל הנוגע לחילוט הרכוש התפוס, כך שהוסכם כי סכום של כ-9.8 מיליון ש""ח יועבר לאוצר המדינה ויחולט"
22089740.J08.txt	אשר על כן, העתירה נדחית
23052160.C06.txt	אשר על כן, העתירה נדחית
20092880.J10.txt	לאחר שעיינתי בטענות הצדדים ובחומר הראיות שהוגש לבית משפט המחוזי, ולאחר ששמעתי את טיעוני הצדדים בדיון שהתקיים בפנינו – הגעתי לכלל מסקנה, כי דין הערעור, על שני חלקיו, להידחות, וכך אציע לחברתי ולחברי לעשות
23080620.R04.txt	העתירה נדחית אפוא
23016560.N06.txt	"דין הערעור להידחות לפי תקנה 138(א)(1) לתקנות סדר הדין האזרחי, התשע""ט-2018"
21066550.R08.txt	את התיק שהיה על גב המנוחה הוחלט לקבור בחול באמצעות דחפור משוריין, בשל החשש כי הוא ממולכד
23018930.Y04.txt	עמדת המבקשת להצטרף הייתה שדין העתירה להידחות, ומשמצאנו שיש לעשות כן ממילא, ומבלי להידרש לטעמים שהוצגו בבקשת ההצטרפות – דינה להידחות
22005020.G05.txt	"בתגובה, ביום 28.12.2021 נמסר לעותר מכתב מלשכת היועמ""ש הקודם, במסגרתו צוין כי ארבע התלונות נבחנו על ידי גורמי המקצוע השונים ובסופו של דבר הוחלט שלא לפתוח בחקירה פלילית נגד השר (להלן: החלטת היועמ""ש הקודם)"
22050670.C14.txt	"המערער יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 31.10.2023 עד השעה 10:00 ביס""ר דקל או במקום אחר על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"
21071720.N09.txt	"המערער יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 21.2.2023 עד השעה 10:00 בבימ""ר ניצן או במקום אחר על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"
23051330.V01.txt	והדיון כאן נקבע בהתאם, לשעה 9:30, תוך שבית המשפט ציין בהחלטותיו שכשהסניגור יתייצב, יתואם מועד במהלך היום שישתלב באילוצים של הסניגור
22016390.M02.txt	העתירה נדחית אפוא על הסף
22029420.X03.txt	לטענת העותר 1, בשים לב לכך שהוחלט להסגיר לצרפת את יתר המעורבים בפרשה, ובפרט את ה'רוח החיה' מאחוריה, וכן לחלקו הזניח במעשי המרמה, הרי שלא יהיה באי-הסגרתו כדי לפגוע ביחסים המדיניים עם צרפת
22084150.E03.txt	"המערער יתייצב לריצוי עונשו בימ""ר ניצן ביום 1.2.2023 עד השעה 10:00 כשברשותו תעודת זהות"
22058980.A02.txt	סוף דבר: הערעור נדחה
23039270.E02.txt	אשר על כן, העתירה נדחית
22049910.J11.txt	"המערער 1 יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 5.7.2023 עד השעה 10:00 בימ""ר הדרים, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"
23029420.E04.txt	אשר על כן, העתירה נדחית
22019190.E06.txt	"המערער יתייצב לריצוי עונשו בימ""ר ניצן ביום 1.9.2022 עד לשעה 10:00, כשברשותו תעודת זהות"
22038230.C18.txt	בפשטות, השאלה שהציבה עתירה זו היא: האם יש מקום להתערב בשיקול דעתה של היועצת המשפטית לממשלה במקרה שבפנינו על יסודה של עילת הסבירות? אני מצטרפת למסקנתם של חבריי השופטים ח' כבוב ו-נ' סולברג כי דין העתירה להידחות
22045200.F03.txt	העתירה נדחית אפוא
23052390.E03.txt	סוף דבר, שהעתירה נדחית
21022110.Y12.txt	"המערער יתייצב לריצוי עונשו בימ""ר קישון ביום א', 14.8.2022 עד לשעה 10:00, כשברשותו תעודת זהות"
23040890.E02.txt	אשר על כן, העתירה נדחית
20085970.J15.txt	סיכומו של דבר, דין הערעור להידחות
22035720.R09.txt	המשיבים טוענים כי דין העתירה להידחות על הסף ולגופה
23009100.C01.txt	העתירה נדחית על הסף אפוא
23004810.X01.txt	אשר על כן, העתירה נדחית
21020500.C15.txt	בסיכומו של דבר: דעתי אם כן, שונה מדעת חבריי ואני סבור כאמור שדין הערעור על כל חלקיו להידחות
22082360.E03.txt	אשר על כן, העתירה נדחית
23005390.X10.txt	המשיבים סבורים כי דין העתירה להידחות, הן על הסף הן לגופה בהיעדר עילה להתערבות בית משפט זה
22032730.V01.txt	דין הערעור להידחות
23056800.E04.txt	אשר על כן, העתירה נדחית
23017070.E02.txt	אשר על כן, העתירה נדחית
23041690.E02.txt	אשר על כן, העתירה נדחית
23010270.E08.txt	"המערער יתייצב לריצוי מאסרו ביום 16.7.2023 עד השעה 10:00 בימ""ר הדרים, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"
22032650.04J.txt	דין הערעור להידחות
21078310.O03.txt	לאחר שעיינתי בגזר הדין של בית המשפט המחוזי ובנימוקיו, ונתתי דעתי על טענות הצדדים מזה ומזה, אלו שבכתב ואלו שבעל-פה, באתי לכלל מסקנה כי דין הערעור – להידחות
22036520.V03.txt	"המשיב הגיש את תגובתו לערעור דנן מכוח תקנה 174(ג) לתקנות סדר הדין האזרחי, התשע""ט-2018, ולטענתו דין הערעור להידחות ""על הסף"" מאחר שעניינו בשגגות המיוחסות למותב, אשר דינן להתברר בערכאת הערעור"
22074160.J02.txt	דין הערעור להידחות
23039260.E02.txt	אשר על כן, העתירה נדחית
23019250.E01.txt	סוף דבר: בית משפט קמא אמנם הקל עם המשיבים, אך לא במידה המצדיקה את התערבותנו בהתאם להלכות המוכרות
23032190.E02.txt	אשר על כן, העתירה נדחית
23029470.E02.txt	יחד עם זאת, מאחר שעניינה של העתירה הנוכחית הוא בצו הרביעי בלבד; לאור הצהרתם של המשיבים לפיה הצו החמישי, ככל שיוצא, יהיה הצו האחרון (אם לא יתקבל מידע ביטחוני שלילי חדש ביחס לעותר ואם לא ישתנו הנסיבות); ולאור עמדתם של שני חבריי, לא מצאתי לנכון להתערב בהחלטתם של המשיבים, ולא בלי התלבטות – אני מצטרפת לעמדתם של חבריי לפיה דין העתירה להידחות
23034150.P12.txt	דין הערעורים על גזר הדין להידחות, כך שהעונש שהוטל על המערער בגזר דינו של בית המשפט המחוזי ייוותר על כנו
21027490.M06.txt	לאחר ששקלנו את נימוקי הערעור והאזנו לטיעוני הצדדים בדיון שהתקיים לפנינו, הגענו למסקנה כי דין הערעור להתקבל
23000220.E03.txt	אשר על כן, העתירה נדחית
23014480.J05.txt	הערעור נדחה אפוא
23029460.E03.txt	אשר על כן, העתירה נדחית
21055800.X05.txt	מנגד, סבורים המשיבים כי דין העתירה להידחות על הסף, זאת בהעדר עילה להתערבות בית משפט זה בהחלטה שלא לפתוח בחקירה נגד השוטר ולהעמידו לדין
23065710.R02.txt	העתירה נדחית
22079440.E04.txt	אשר על כן, העתירה נדחית
22062530.V03.txt	עיינתי בטענות המערער ובפרוטוקול הדיון, ובאתי לידי מסקנה כי דין הערעור להידחות
23043360.E02.txt	אשר על כן, העתירה נדחית
23010770.E02.txt	אשר על כן, העתירה נדחית
22039920.J08.txt	דיון והכרעה אני סבור כי דין הערעור להידחות
22023130.J02.txt	לאחר ששקלתי את טיעוני הצדדים, הגעתי לכלל מסקנה כי דין הערעור להידחות
21002440.P08.txt	המדינה טענה כי דין הערעור ביחס לאישום השישי להידחות
22085040.G01.txt	התוצאה היא שהעתירה נדחית על הסף
23044860.Y01.txt	אשר על כן העתירה נדחית וממילא נדחית הבקשה למתן צו ביניים
22008400.F01.txt	אשר על כן, העתירה נדחית
23020750.P04.txt	בפרט, נטען כי במסגרת הסדר הטיעון הוחלט להשמיט את העבירה של חבלה בכוונה מחמירה, ובמקומה לכלול עבירה של פציעה בנסיבות מחמירות ותקיפה סתם
22068470.E01.txt	דין הערעור להידחות
22073360.E03.txt	אשר על כן, העתירה נדחית
22083780.L06.txt	לעומת זאת, דין הערעור ביחס להרשעת המערערים – דינו, לדעתי, להידחות
22077710.E04.txt	אשר על כן, העתירה נדחית
23039570.V03.txt	המשיב טוען כי דין הערעור להידחות
22038410.Y04.txt	אשר על כן העתירה נדחית
23084310.M01.txt	הערעור נדחה אפוא
23041670.E02.txt	אשר על כן, העתירה נדחית
22072640.A01.txt	דין העתירה להידחות על הסף
22012280.A02.txt	סוף דבר: העתירה נדחית
23069130.A03.txt	סוף דבר: העתירה נדחית
22041270.C01.txt	אשר על כן, העתירה נדחית
23042880.F01.txt	העתירה נדחית אפוא על הסף
21004740.J14.txt	בתיק זה, הוחלט להעמיד לדין את הנאשם [יחיה – י' א']
22016180.E02.txt	התוצאה היא כאמור שדין העתירה להידחות
23032270.P06.txt	בתגובתו המקדמית טוען המשיב כי דין העתירה להידחות על הסף מחמת היותה מוקדמת, שכן היא הוגשה בטרם ניתנה ההחלטה בהשגה שהגיש העותר
23057480.E03.txt	אשר על כן, העתירה נדחית בכפוף לאמור בסעיף 3 סיפא לעיל
22074780.C02.txt	דין העתירה להידחות על הסף, וזאת מבלי להידרש לתגובת המשיבות
21043150.Q04.txt	לאחר עיון בהחלטה, בנימוקי הערעורים ובתגובה להם ושמיעת טיעוני הצדדים בעל פה, הגעתי למסקנה כי דין הערעורים להידחות
21003190.J04.txt	מנגד, המשיבה סבורה כי דין הערעור, על שני חלקיו, להידחות
22001990.E04.txt	בתגובתם המקדמית טענו המשיבים כי דין העתירה להידחות על הסף, בהעדר עילה להתערבות שיפוטית
22042720.C04.txt	נוכח האמור, העתירה נדחית
23060160.E02.txt	אשר על כן, העתירה נדחית
23006340.F04.txt	הנני בדעה כי עלינו לדחות את ערעור המדינה ביחס לעונשו של המשיב 1 וכי דין הערעור להתקבל ביחס לעונשו של המשיב 2
22016820.X09.txt	מנגד, המדינה סומכת את ידיה על פסק הדין קמא ועל נימוקיו וטוענת כי דין הערעור להידחות
21065870.E12.txt	משאלו הם פני הדברים, העתירה נדחית
21054270.Z09.txt	סוף דבר: מהנימוקים שפורטו לא הייתי מתערב בפסיקת בית המשפט המחוזי
22050030.N03.txt	לאחר שעיינתי בערעור על נספחיו, בחומר החסוי שהוגש לעיוני וכן שמיעת טענות הצדדים, כמו גם הסברים שניתנו לי בעל-פה על ידי גורמי הביטחון, הגעתי לכלל מסקנה כי דין הערעור להידחות
22059550.N09.txt	מרגע שהוחלט על הקמת הוועדה עליה לעמוד במאפיינים הבסיסיים המבטיחים את מימוש תכליתה באופן אפקטיבי
23068520.E02.txt	אשר על כן, העתירה נדחית
21086900.V05.txt	"המערער יתייצב לריצוי עונשו בבימ""ר קישון ביום 1.9.2022 עד לשעה 10:00, כשברשותו תעודת זהות"
22037280.J06.txt	משכך, דין הערעור להידחות
22071680.O07.txt	סוף דבר: מעשי המערערים שהוכחו בבית המשפט המחוזי, ושלגביהם לא מצאתי עילה להתערבותנו – חמורים; היה עליהם להישמע לצווי בית המשפט, שלא כפי שנהגו
23007580.V01.txt	דין הערעור להידחות על הסף
22078480.J03.txt	דין הערעור להידחות
22022830.C07.txt	"המערער יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 7.8.2022 עד השעה 10:00 בבימ""ר הדרים, או במקום אחר על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון"
23040870.E02.txt	אשר על כן, העתירה נדחית
22050680.N01.txt	דין העתירה להידחות על הסף
21046850.J15.txt	"פלונים ערעור על הכרעת הדין וגזר הדין שניתנו על-ידי בית המשפט המחוזי ירושלים בת""פ 50841-09-19 מיום 20.5.2021 על ידי השופטת ת' בר-אשר תאריך הישיבה: כ""ט באייר התשפ""ב (30.05.2022) בשם המערער: עו""ד אכרם חליחל בשם המשיבים: מתורגמן: עו""ד איתי שהם מר אחמד סעדיה פסק-דין הערעור לפנינו הופנה תחילה הן לעניין הכרעת הדין והן לעניין גזר הדין, ואולם בתחילת הדיון לנוכח האמור בתסקיר המשלים מטעם שירות המבחן ממנו עלה כי המערער מודה במיוחס לו ומביע חרטה על מעשיו, חזר בו בא כוח המערער מהערעור על הכרעת הדין וטען לעניין העונש בלבד"
23042160.E02.txt	אשר על כן, העתירה נדחית
22061060.N08.txt	בשים לב לכל האמור העתירה נדחית
21031160.W04.txt	"המערער יתייצב לריצוי עונש המאסר בימ""ר מרכז, ביום 1.3.2022 עד לשעה 10:00, כשברשותו תעודת זהות או דרכון"
22005870.J05.txt	סוף דבר: העונש שהושת על המערער הולם את חומרת מעשיו, מבטא נכונה את נסיבותיו האישיות ועולה בקנה אחד עם מדיניות הענישה הנוהגת
23056790.E03.txt	אשר על כן, העתירה נדחית
23026640.E03.txt	אשר על כן, העתירה נדחית
23040520.E02.txt	אשר על כן, העתירה נדחית
22000130.O05.txt	אשר על כן, דין העתירה להידחות על הסף – והיא נדחית בזאת
21022610.X09.txt	מנגד, המדינה סומכת את ידיה על הכרעת הדין וגזר הדין על נימוקיהם, וטוענת כי דין הערעור להידחות על שני חלקיו
23064220.Y02.txt	לאור האמור, העתירה נדחית
22039960.V01.txt	עיינתי בערעור ובנספחים שצורפו לו ובאתי לידי מסקנה כי דין הערעור להידחות
23039000.E02.txt	אשר על כן, העתירה נדחית
21045990.Q13.txt	המשיב סבור כי דין הערעור להידחות
23054420.C01.txt	העתירה נדחית בזאת בלי צו להוצאות
23033920.E08.txt	אשר על כן, העתירה נדחית
21059320.J05.txt	משכך, אני סבור כי דין הערעור להידחות
23031050.O05.txt	כאמור לעיל, הסדר הטיעון לא כלל הסכמה לעניין העונש, שלגביו הוסכם כי הצדדים יגישו ראיותיהם, תסקיר נפגע עבירה, ותסקירי שירות מבחן ביחס לעלי ולמוחמד, אשר המלצותיהם לא יחייבו את המדינה
22039310.Y01.txt	העתירה נדחית איפוא
21068710.O12.txt	בפרט כך, משהתברר כי הוחלט שלא למצות את הדין עם כהן, רק מחמת ההסתמכות על החלטת הצנזורה הצבאית, שלא לאסור את שידור הראיון
22032350.C04.txt	"מר אללו יתייצב לריצוי עונשו בימ""ר הדרים ביום 22.02.2023 עד לשעה 10:00, כשברשותו תעודת זהות"
22022570.J03.txt	אשר על כן, אנו דוחים את הערעור
22062450.J01.txt	לאור האמור, דין הערעור להתקבל
23057530.E03.txt	אשר על כן, העתירה נדחית
23040940.E02.txt	אשר על כן, העתירה נדחית
21080290.F13.txt	ארבעת טעמים אלו מובילים למסקנה כי דין העתירה להתקבל
22047420.E07.txt	"בשלב זה יוער כי עובר להגשת כתב האישום, הפרקליטה המטפלת בהליך הפלילי הודיעה לב""כ העותרת כי הוחלט להגיש נגד המשיב כתב אישום בעבירת חבלה בכוונה מחמירה, ובד בבד תוגש בקשה למעצרו עד לתום ההליכים"
23011280.V01.txt	דין הערעור להידחות
22058720.C02.txt	דין העתירה, על שני חלקיה, להידחות על הסף מחמת קיומו של סעד חלופי, ובהיעדר עילה להתערבותו של בית משפט זה
22086600.03N.txt	לפיכך הוחלט כי יימסר למשיב מסמך שהוכן לצורך הדיון בעתירה שיש בו כדי לגלות חלק מהמידע המבוקש – בקשר לקטגוריות של נתוני המערכת – לאחר מחיקת פירוט הנתונים המופיעים בו
23048890.E02.txt	אשר על כן, העתירה נדחית
23084050.N01.txt	העתירה נדחית
22040110.V03.txt	המשיבים טוענים כי דין הערעור להידחות, והם טוענים, בין היתר, כי העובדה שהמערער אינו שבע רצון מהחלטות המותב אינה מקימה עילת פסלות ועל אחת כמה וכמה נוכח כך שהמערער רשאי לערער על ההחלטות לגופן
23039170.A08.txt	סוף דבר: הערעור נדחה
21019780.G10.txt	במסגרת הקשר הוסכם כי המשיב יירה באקדח לעבר עלאא ובני משפחתו, בעוד עותמאן יירה בקרלו באוויר – זאת על מנת למנוע התנגדות והפרעה לירי שיבצע המשיב, להרתיע ולהבריח את הנוכחים בסביבה ולאפשר לשניים להימלט מהמקום בבטחה לאחר השגת המטרה
22051670.R11.txt	אקדים ואציין כי אני סבורה שדין הערעור להידחות, הן באשר להכרעת-הדין, הן באשר לגזר-הדין, וכך אמליץ לחבריי להורות
22064410.V01.txt	עיינתי בטענות המערער ובאתי לידי מסקנה כי דין הערעור להידחות
23050880.E02.txt	אשר על כן, העתירה נדחית
22084700.E07.txt	על כך כאמור נסב ערעור הבנק, ולטעמי דין הערעור להתקבל
22073010.Y05.txt	דין הערעור להידחות
22088070.A06.txt	הוסכם כי לצורך הכרעה בשלוש הסוגיות הללו תישמע גם עדות המערער, וכל צד יוכל להתבסס בטיעוניו על עדויות המתלוננים והמוצגים שהוגשו עד אותו שלב
22027830.N16.txt	מסכים אני עם חברי, השופט ד' מינץ, כי דין הערעור, בכל הנוגע להכרעת הדין, להידחות
21001320.E21.txt	אקדים ואומר כי מצאתי שדין הערעור להידחות
21072150.08Y.txt	המשיבים 3-2 (להלן: משיבי הממשלה) גורסים כי דין העתירה להידחות על הסף בשל יחסי הכבוד ההדדי בין הרשויות; בהינתן פסקי הדין שניתנו בעתירות הקודמות; בהתחשב בכך שהעתירה דנן הוגשה אך מספר חודשים מאז נדחתה העתירה הקודמת, וזמן קצר לאחר השבעת הממשלה ה-36; ולאור העובדה כי התיקון לחוק צפוי לפקוע בקרוב ומתקיימת עבודת מטה להתקנת הסדר חלופי לו
23015340.A02.txt	סוף דבר: הערעור מתקבל כאמור בפסקה 8 לעיל
22050550.N01.txt	לאחר עיון בערעור ובנספחיו, שמיעת טענות הצדדים, עיון בחומר המודיעיני ושמיעת הבהרות נציגי גורמי הביטחון, הגעתי לכלל מסקנה כי דין הערעור להידחות
23022010.E08.txt	משכך, דין הערעור להידחות
23036570.C04.txt	אני מצטרפת, אפוא, לחוות דעתו המפורטת של חברי השופט ח' כבוב ולמסקנתו כי דין הערעור – על כל רכיביו – להידחות
21064600.F13.txt	"סוף דבר: נטל הבאת הראיות מטעמו של פרץ לא הורם, ועל-כן יש לראות את ה""ה כהן כמי שעלה בידם להוכיח את ביטול העסקה מושא החוזה הראשון שבין פרץ לחברת עתיד"
20081750.V13.txt	בתגובתה המקדמית טענה המדינה כי דין העתירה להידחות על הסף, מכיוון שעניינם של העותרים נדון בפני הערכאות המוסמכות ובית המשפט הגבוה לצדק אינו יושב כערכאת ערעור עליהן
22063320.F04.txt	לאחר שנתתי את דעתי לטענות הצדדים ועיינתי בכתובים אשר הונחו לפנינו, הגעתי למסקנה כי דין הערעור להתקבל
23038920.E02.txt	אשר על כן, העתירה נדחית
21081720.V01.txt	לאחר שבחנתי את טענות הצדדים, באתי לידי מסקנה כי דין הערעור להידחות
